date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:22:41	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22a3o41m3gxhvbdwd0rjgnhq==%22	http://www.evoolution.ca/Images/salts/italian_aromatic_sea_salt_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/salts/italian_aromatic_sea_salt_sm.png	(from http://www.evoolution.ca/salts)
18:22:41	15083/15083	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:42%20GMT	http://www.evoolution.ca/salts_/lemon-twist-sea-salt	E:/evoolution/evoolution/www.evoolution.ca/salts_/lemon-twist-sea-salt.html	(from http://www.evoolution.ca/salts)
18:22:42	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22rzvjwg2scgybe14rya6b8w==%22	http://www.evoolution.ca/Images/salts/lemon_twist_sea_salt_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/salts/lemon_twist_sea_salt_sm.png	(from http://www.evoolution.ca/salts)
18:22:42	15051/15051	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:42%20GMT	http://www.evoolution.ca/salts_/lime-fresco-sea-salt	E:/evoolution/evoolution/www.evoolution.ca/salts_/lime-fresco-sea-salt.html	(from http://www.evoolution.ca/salts)
18:22:42	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22ljavkromgths5onjkquusg==%22	http://www.evoolution.ca/Images/salts/lime_fresco_sea_salt_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/salts/lime_fresco_sea_salt_sm.png	(from http://www.evoolution.ca/salts)
18:22:43	14676/14676	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:43%20GMT	http://www.evoolution.ca/salts_/spanish-rosemary-sea-salt	E:/evoolution/evoolution/www.evoolution.ca/salts_/spanish-rosemary-sea-salt.html	(from http://www.evoolution.ca/salts)
18:22:43	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22cnkjf6wfqcv0tfxpjzlxma==%22	http://www.evoolution.ca/Images/salts/spanish_rosemary_sea_salt_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/salts/spanish_rosemary_sea_salt_sm.png	(from http://www.evoolution.ca/salts)
18:22:43	14681/14681	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:44%20GMT	http://www.evoolution.ca/salts_/vintage-merlot-sea-salt	E:/evoolution/evoolution/www.evoolution.ca/salts_/vintage-merlot-sea-salt.html	(from http://www.evoolution.ca/salts)
18:22:44	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22yhu84taorga2nbetvbj26w==%22	http://www.evoolution.ca/Images/salts/vintage_merlot_sea_salt_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/salts/vintage_merlot_sea_salt_sm.png	(from http://www.evoolution.ca/salts)
18:22:44	14980/14980	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:44%20GMT	http://www.evoolution.ca/salts_/himalayan-pink-salt	E:/evoolution/evoolution/www.evoolution.ca/salts_/himalayan-pink-salt.html	(from http://www.evoolution.ca/salts)
18:22:44	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22amv4hd3/ibbzo6dj/kmqig==%22	http://www.evoolution.ca/Images/salts/himalayan_pink_salt_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/salts/himalayan_pink_salt_sm.png	(from http://www.evoolution.ca/salts)
18:22:45	15023/15023	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:45%20GMT	http://www.evoolution.ca/salts_/fleur-de-sel	E:/evoolution/evoolution/www.evoolution.ca/salts_/fleur-de-sel.html	(from http://www.evoolution.ca/salts)
18:22:45	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22e/ciix5sivzsxmsvj6s35w==%22	http://www.evoolution.ca/Images/salts/fleur_de_sel_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/salts/fleur_de_sel_sm.png	(from http://www.evoolution.ca/salts)
18:22:45	15296/15296	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:46%20GMT	http://www.evoolution.ca/salts_/alaea-hawaiian-sea-salt	E:/evoolution/evoolution/www.evoolution.ca/salts_/alaea-hawaiian-sea-salt.html	(from http://www.evoolution.ca/salts)
18:22:47	15103/15103	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:47%20GMT	http://www.evoolution.ca/salts_/hiwa-kai-black-hawaiian-sea-salt	E:/evoolution/evoolution/www.evoolution.ca/salts_/hiwa-kai-black-hawaiian-sea-salt.html	(from http://www.evoolution.ca/salts)
18:22:47	41254/41254	---M-Z	200	added ('OK')	image/png	etag:W/%22nndixozx4l+rbboj71fskq==%22	http://www.evoolution.ca/Images/salts/alaea_hawaiian_sea_salt_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/salts/alaea_hawaiian_sea_salt_sm.png	(from http://www.evoolution.ca/salts)
18:22:47	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%228gpyusk5rrc1cx2nh0qixq==%22	http://www.evoolution.ca/Images/salts/hiwa_kai_black_hawaiian_sea_salt_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/salts/hiwa_kai_black_hawaiian_sea_salt_sm.png	(from http://www.evoolution.ca/salts)
18:22:48	15005/15005	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:48%20GMT	http://www.evoolution.ca/salts_/velvet-de-guerande-salt	E:/evoolution/evoolution/www.evoolution.ca/salts_/velvet-de-guerande-salt.html	(from http://www.evoolution.ca/salts)
18:22:48	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22fwfeeyhlw6le1m9au6yevq==%22	http://www.evoolution.ca/Images/salts/velvet_de_guerande_salt_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/salts/velvet_de_guerande_salt_sm.png	(from http://www.evoolution.ca/salts)
18:22:48	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/jpeg	etag:W/%22io+gz3lxklw5kprfnv1xtw==%22	http://www.evoolution.ca/images/headers/new/gifts_header_new.jpg	E:/evoolution/evoolution/www.evoolution.ca/images/headers/new/gifts_header_new.jpg	(from http://www.evoolution.ca/gift_sets)
18:22:49	18685/18685	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:49%20GMT	http://www.evoolution.ca/gift_sets_/two-bottle-customer-cedar-gift-box	E:/evoolution/evoolution/www.evoolution.ca/gift_sets_/two-bottle-customer-cedar-gift-box.html	(from http://www.evoolution.ca/gift_sets)
18:22:49	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22kjrgi3gcq1vvhzqgkxxltw==%22	http://www.evoolution.ca/Images/gift_sets/evoolution_two_bottle_cedar_gift_box_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/gift_sets/evoolution_two_bottle_cedar_gift_box_sm.png	(from http://www.evoolution.ca/gift_sets)
18:22:49	18801/18801	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:50%20GMT	http://www.evoolution.ca/gift_sets_/three-bottle-custom-cedar-gift-box	E:/evoolution/evoolution/www.evoolution.ca/gift_sets_/three-bottle-custom-cedar-gift-box.html	(from http://www.evoolution.ca/gift_sets)
18:22:50	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22azbdhh10dgddzt6jkbyjnq==%22	http://www.evoolution.ca/Images/gift_sets/evoolution_three_bottle_cedar_gift_box_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/gift_sets/evoolution_three_bottle_cedar_gift_box_sm.png	(from http://www.evoolution.ca/gift_sets)
18:22:50	20030/20030	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:50%20GMT	http://www.evoolution.ca/gift_sets_/four-bottle-custom-cedar-gift-box	E:/evoolution/evoolution/www.evoolution.ca/gift_sets_/four-bottle-custom-cedar-gift-box.html	(from http://www.evoolution.ca/gift_sets)
18:22:50	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22mmfmkykn99u4ohrl7eb5ga==%22	http://www.evoolution.ca/Images/gift_sets/evoolution_four_bottle_cedar_gift_box_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/gift_sets/evoolution_four_bottle_cedar_gift_box_sm.png	(from http://www.evoolution.ca/gift_sets)
18:22:51	15316/15316	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:51%20GMT	http://www.evoolution.ca/gift_sets_/pasta-lovers-six-pack-sampler-set	E:/evoolution/evoolution/www.evoolution.ca/gift_sets_/pasta-lovers-six-pack-sampler-set.html	(from http://www.evoolution.ca/gift_sets)
18:22:51	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/jpeg	etag:W/%228sinlsnqlb//8ud1lb66gw==%22	http://www.evoolution.ca/images/New%20Pick6/Pasta_Sm.jpg	E:/evoolution/evoolution/www.evoolution.ca/images/New%20Pick6/Pasta_Sm.jpg	(from http://www.evoolution.ca/gift_sets)
18:22:51	15853/15853	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:52%20GMT	http://www.evoolution.ca/gift_sets_/marvelous-marinades-six-pack-sampler-set	E:/evoolution/evoolution/www.evoolution.ca/gift_sets_/marvelous-marinades-six-pack-sampler-set.html	(from http://www.evoolution.ca/gift_sets)
18:22:52	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/jpeg	etag:W/%22jk1a1qfqnotfrbgfwwzaea==%22	http://www.evoolution.ca/images/New%20Pick6/Marinades_Sm.jpg	E:/evoolution/evoolution/www.evoolution.ca/images/New%20Pick6/Marinades_Sm.jpg	(from http://www.evoolution.ca/gift_sets)
18:22:52	15975/15975	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:52%20GMT	http://www.evoolution.ca/gift_sets_/bread-dipper-six-pack-sampler-set	E:/evoolution/evoolution/www.evoolution.ca/gift_sets_/bread-dipper-six-pack-sampler-set.html	(from http://www.evoolution.ca/gift_sets)
18:22:52	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/jpeg	etag:W/%22hr/mg/jlhyiep9r/jtcvca==%22	http://www.evoolution.ca/images/New%20Pick6/Bread_Sm.jpg	E:/evoolution/evoolution/www.evoolution.ca/images/New%20Pick6/Bread_Sm.jpg	(from http://www.evoolution.ca/gift_sets)
18:22:53	15810/15810	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:53%20GMT	http://www.evoolution.ca/gift_sets_/salad-lovers-six-pack-sampler-set	E:/evoolution/evoolution/www.evoolution.ca/gift_sets_/salad-lovers-six-pack-sampler-set.html	(from http://www.evoolution.ca/gift_sets)
18:22:53	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/jpeg	etag:W/%22dmgfyqrpyhtov//fkjlara==%22	http://www.evoolution.ca/images/New%20Pick6/Salad_Sm.jpg	E:/evoolution/evoolution/www.evoolution.ca/images/New%20Pick6/Salad_Sm.jpg	(from http://www.evoolution.ca/gift_sets)
18:22:53	15913/15913	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:54%20GMT	http://www.evoolution.ca/gift_sets_/sweet-n-spicy-six-pack-sampler-set	E:/evoolution/evoolution/www.evoolution.ca/gift_sets_/sweet-n-spicy-six-pack-sampler-set.html	(from http://www.evoolution.ca/gift_sets)
18:22:54	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/jpeg	etag:W/%22obi0f8yohcrw/copd2hh7a==%22	http://www.evoolution.ca/images/New%20Pick6/Spicy_Sm.jpg	E:/evoolution/evoolution/www.evoolution.ca/images/New%20Pick6/Spicy_Sm.jpg	(from http://www.evoolution.ca/gift_sets)
18:22:54	15927/15927	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:54%20GMT	http://www.evoolution.ca/gift_sets_/popcorn-lovers-six-pack-sampler-set	E:/evoolution/evoolution/www.evoolution.ca/gift_sets_/popcorn-lovers-six-pack-sampler-set.html	(from http://www.evoolution.ca/gift_sets)
18:22:54	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/jpeg	etag:W/%22zgzelmmmjprrrhbwz1r/lq==%22	http://www.evoolution.ca/images/New%20Pick6/Popcorn_Sm.jpg	E:/evoolution/evoolution/www.evoolution.ca/images/New%20Pick6/Popcorn_Sm.jpg	(from http://www.evoolution.ca/gift_sets)
18:22:55	15908/15908	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:55%20GMT	http://www.evoolution.ca/gift_sets_/favourite-pairings-1-six-pack-sampler-set	E:/evoolution/evoolution/www.evoolution.ca/gift_sets_/favourite-pairings-1-six-pack-sampler-set.html	(from http://www.evoolution.ca/gift_sets)
18:22:55	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/jpeg	etag:W/%22azhpthpbevvhyocbaed+jw==%22	http://www.evoolution.ca/images/New%20Pick6/Fav1_Sm.jpg	E:/evoolution/evoolution/www.evoolution.ca/images/New%20Pick6/Fav1_Sm.jpg	(from http://www.evoolution.ca/gift_sets)
18:22:56	15898/15898	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:56%20GMT	http://www.evoolution.ca/gift_sets_/favourite-pairings-2-six-pack-sampler-set	E:/evoolution/evoolution/www.evoolution.ca/gift_sets_/favourite-pairings-2-six-pack-sampler-set.html	(from http://www.evoolution.ca/gift_sets)
18:22:56	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/jpeg	etag:W/%22zbamwludcb+luhkrpijwzq==%22	http://www.evoolution.ca/images/New%20Pick6/Fav2_Sm.jpg	E:/evoolution/evoolution/www.evoolution.ca/images/New%20Pick6/Fav2_Sm.jpg	(from http://www.evoolution.ca/gift_sets)
18:22:56	15981/15981	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:57%20GMT	http://www.evoolution.ca/gift_sets_/fused-sea-salts-seven-pack-sampler-set	E:/evoolution/evoolution/www.evoolution.ca/gift_sets_/fused-sea-salts-seven-pack-sampler-set.html	(from http://www.evoolution.ca/gift_sets)
18:22:57	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22s7deheewg7jzt0qcppl5eq==%22	http://www.evoolution.ca/Images/gift_sets/evoolution_fused_sea_salts_seven_pack_sampler_set_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/gift_sets/evoolution_fused_sea_salts_seven_pack_sampler_set_sm.png	(from http://www.evoolution.ca/gift_sets)
18:22:58	15998/15998	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:58%20GMT	http://www.evoolution.ca/gift_sets_/gourmet-salts-seven-pack-sampler-set	E:/evoolution/evoolution/www.evoolution.ca/gift_sets_/gourmet-salts-seven-pack-sampler-set.html	(from http://www.evoolution.ca/gift_sets)
18:22:58	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22x0dsdfghnx2ydtrjvnn3fw==%22	http://www.evoolution.ca/Images/gift_sets/evoolution_gourmet_salts_seven_pack_sampler_set_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/gift_sets/evoolution_gourmet_salts_seven_pack_sampler_set_sm.png	(from http://www.evoolution.ca/gift_sets)
18:22:58	15843/15843	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:58%20GMT	http://www.evoolution.ca/gift_sets_/fused-sea-salts-three-pack-sampler-set	E:/evoolution/evoolution/www.evoolution.ca/gift_sets_/fused-sea-salts-three-pack-sampler-set.html	(from http://www.evoolution.ca/gift_sets)
18:22:59	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22sbzp8bjox6p37/gvsdx0hw==%22	http://www.evoolution.ca/Images/gift_sets/evoolution_fused_sea_salts_three_pack_sampler_set_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/gift_sets/evoolution_fused_sea_salts_three_pack_sampler_set_sm.png	(from http://www.evoolution.ca/gift_sets)
18:22:59	15958/15958	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:59%20GMT	http://www.evoolution.ca/gift_sets_/gourmet-salts-three-pack-sampler-set	E:/evoolution/evoolution/www.evoolution.ca/gift_sets_/gourmet-salts-three-pack-sampler-set.html	(from http://www.evoolution.ca/gift_sets)
18:22:59	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22xp+qc90rfdkazn0zwjhvrw==%22	http://www.evoolution.ca/Images/gift_sets/evoolution_gourmet_salts_three_pack_sampler_set_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/gift_sets/evoolution_gourmet_salts_three_pack_sampler_set_sm.png	(from http://www.evoolution.ca/gift_sets)
18:22:59	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	application/javascript	etag:W/%22027459dbcd31:0%22	http://www.evoolution.ca/CatalystScripts/ValidationFunctions.js?vs=b1909.r477567-phase1	E:/evoolution/evoolution/www.evoolution.ca/CatalystScripts/ValidationFunctionsaa9c.js	(from http://www.evoolution.ca/_tastings)
18:23:00	534/534	---M-Z	200	added ('OK')	text/css	etag:W/%22027459dbcd31:0%22	http://njcdn.worldsecuresystems.com/CatalystStyles/Box.css?vs=b2340.r424542	E:/evoolution/evoolution/njcdn.worldsecuresystems.com/CatalystStyles/Boxb0cc.css	(from http://www.evoolution.ca/recipes_)
18:23:00	2883/2883	---M-Z	200	added ('OK')	application/javascript	etag:W/%220fa138dbcd31:0%22	http://njcdn.worldsecuresystems.com/CatalystScripts/Java_Box.js?vs=b2340.r424542	E:/evoolution/evoolution/njcdn.worldsecuresystems.com/CatalystScripts/Java_Boxb0cc.js	(from http://www.evoolution.ca/recipes_)
18:23:01	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/jpeg	etag:W/%22+/doupg0mabjgdhkgd8bcq==%22	http://www.evoolution.ca/images/headers/new/recipes_header_new.jpg	E:/evoolution/evoolution/www.evoolution.ca/images/headers/new/recipes_header_new.jpg	(from http://www.evoolution.ca/recipes_)
18:23:01	13967/13967	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:23:01%20GMT	http://www.evoolution.ca/pantry	E:/evoolution/evoolution/www.evoolution.ca/pantry.html	(from http://www.evoolution.ca/recipes_)
18:23:01	10264/10264	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Mar%202018%2000:23:02%20GMT	http://www.evoolution.ca/accessories	E:/evoolution/evoolution/www.evoolution.ca/accessories	(from http://www.evoolution.ca/recipes_)
18:23:02	10264/10264	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Mar%202018%2000:23:02%20GMT	http://www.evoolution.ca/olivella	E:/evoolution/evoolution/www.evoolution.ca/olivella	(from http://www.evoolution.ca/recipes_)
18:23:02	13194/13194	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:23:03%20GMT	http://www.evoolution.ca/recipes/garlic-cheese-dip	E:/evoolution/evoolution/www.evoolution.ca/recipes/garlic-cheese-dip.html	(from http://www.evoolution.ca/recipes_)
18:23:03	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22b6iuadp30dcph3zb53adig==%22	http://www.evoolution.ca/images/Recipes/garlic-cheese-dip-sm.png	E:/evoolution/evoolution/www.evoolution.ca/images/Recipes/garlic-cheese-dip-sm.png	(from http://www.evoolution.ca/recipes_)
18:23:03	13293/13293	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:23:03%20GMT	http://www.evoolution.ca/recipes/chipotle-hummus	E:/evoolution/evoolution/www.evoolution.ca/recipes/chipotle-hummus.html	(from http://www.evoolution.ca/recipes_)
18:23:03	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22cfcibevaoensxcsjsjgf6a==%22	http://www.evoolution.ca/images/Recipes/chipotle-hummus-sm.png	E:/evoolution/evoolution/www.evoolution.ca/images/Recipes/chipotle-hummus-sm.png	(from http://www.evoolution.ca/recipes_)
18:23:04	13744/13744	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:23:04%20GMT	http://www.evoolution.ca/recipes/applewood-smoked-rub	E:/evoolution/evoolution/www.evoolution.ca/recipes/applewood-smoked-rub.html	(from http://www.evoolution.ca/recipes_)
18:23:04	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22zn0shfnfj3mqh3nk7baura==%22	http://www.evoolution.ca/images/Recipes/applewood-smoked-rub-sm1.png	E:/evoolution/evoolution/www.evoolution.ca/images/Recipes/applewood-smoked-rub-sm1.png	(from http://www.evoolution.ca/recipes_)
18:23:05	13737/13737	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:23:05%20GMT	http://www.evoolution.ca/recipes/chipotle-sour-cream	E:/evoolution/evoolution/www.evoolution.ca/recipes/chipotle-sour-cream.html	(from http://www.evoolution.ca/recipes_)
18:23:05	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22emowlgxhannq/fga/uq9tw==%22	http://www.evoolution.ca/images/Recipes/chipotle-cream.png	E:/evoolution/evoolution/www.evoolution.ca/images/Recipes/chipotle-cream.png	(from http://www.evoolution.ca/recipes_)
18:23:06	14468/14468	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:23:06%20GMT	http://www.evoolution.ca/recipes/orange-vinaigrette	E:/evoolution/evoolution/www.evoolution.ca/recipes/orange-vinaigrette.html	(from http://www.evoolution.ca/recipes_)
18:23:06	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22wpyzu6/y7d/8bkn7briapq==%22	http://www.evoolution.ca/images/Recipes/orange-vinaigrette.png	E:/evoolution/evoolution/www.evoolution.ca/images/Recipes/orange-vinaigrette.png	(from http://www.evoolution.ca/recipes_)
18:23:06	13558/13558	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:23:07%20GMT	http://www.evoolution.ca/recipes/raw-peach-and-tomato-salsa	E:/evoolution/evoolution/www.evoolution.ca/recipes/raw-peach-and-tomato-salsa.html	(from http://www.evoolution.ca/recipes_)
18:23:07	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22yerwdixl5lxfiq/uzsyhkg==%22	http://www.evoolution.ca/images/Recipes/rawpeach-tomatosalsa.png	E:/evoolution/evoolution/www.evoolution.ca/images/Recipes/rawpeach-tomatosalsa.png	(from http://www.evoolution.ca/recipes_)
18:23:07	15533/15533	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:23:07%20GMT	http://www.evoolution.ca/recipes/truffled-cream-cheese-dip	E:/evoolution/evoolution/www.evoolution.ca/recipes/truffled-cream-cheese-dip.html	(from http://www.evoolution.ca/recipes_)
18:23:08	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22dj6hbapswdcp8iztnsdnva==%22	http://www.evoolution.ca/images/Recipes/trufflecreamcheese.png	E:/evoolution/evoolution/www.evoolution.ca/images/Recipes/trufflecreamcheese.png	(from http://www.evoolution.ca/recipes_)
18:23:08	14128/14128	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:23:08%20GMT	http://www.evoolution.ca/recipes/caprese-bruschetta	E:/evoolution/evoolution/www.evoolution.ca/recipes/caprese-bruschetta.html	(from http://www.evoolution.ca/recipes_)
18:23:08	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%227lgcdaxfuw8ssgyst6kaug==%22	http://www.evoolution.ca/images/Recipes/caprese-bruschetta.png	E:/evoolution/evoolution/www.evoolution.ca/images/Recipes/caprese-bruschetta.png	(from http://www.evoolution.ca/recipes_)
18:23:09	14118/14118	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:23:09%20GMT	http://www.evoolution.ca/recipes/balsamic-caramelized-onion-tart	E:/evoolution/evoolution/www.evoolution.ca/recipes/balsamic-caramelized-onion-tart.html	(from http://www.evoolution.ca/recipes_)
18:23:09	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22vdl7es56lcuildrmerecxa==%22	http://www.evoolution.ca/images/Recipes/balsamic-caramelized-onion-tart.png	E:/evoolution/evoolution/www.evoolution.ca/images/Recipes/balsamic-caramelized-onion-tart.png	(from http://www.evoolution.ca/recipes_)
18:23:09	15236/15236	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:23:10%20GMT	http://www.evoolution.ca/recipes/pan-seared-scallops-with-warm-tomato-salsa	E:/evoolution/evoolution/www.evoolution.ca/recipes/pan-seared-scallops-with-warm-tomato-salsa.html	(from http://www.evoolution.ca/recipes_)
18:23:10	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22q3yo6m2kampvzd7jruymvg==%22	http://www.evoolution.ca/images/Recipes/pan-seared-scallops.png	E:/evoolution/evoolution/www.evoolution.ca/images/Recipes/pan-seared-scallops.png	(from http://www.evoolution.ca/recipes_)
18:23:11	15711/15711	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:23:11%20GMT	http://www.evoolution.ca/recipes/seared-tuna-with-pomegranate-soy-reduction	E:/evoolution/evoolution/www.evoolution.ca/recipes/seared-tuna-with-pomegranate-soy-reduction.html	(from http://www.evoolution.ca/recipes_)
18:23:11	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22pul7nbw3xpmjqtvwvm9zka==%22	http://www.evoolution.ca/images/Recipes/pomegranate-tuna.png	E:/evoolution/evoolution/www.evoolution.ca/images/Recipes/pomegranate-tuna.png	(from http://www.evoolution.ca/recipes_)
18:23:12	14148/14148	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:23:12%20GMT	http://www.evoolution.ca/recipes/truffle-popcorn	E:/evoolution/evoolution/www.evoolution.ca/recipes/truffle-popcorn.html	(from http://www.evoolution.ca/recipes_)
18:23:12	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%220osrj6h/z6nbg1vvvov9rw==%22	http://www.evoolution.ca/images/Recipes/popcorn.png	E:/evoolution/evoolution/www.evoolution.ca/images/Recipes/popcorn.png	(from http://www.evoolution.ca/recipes_)
